W0217 10:44:43.441550  3109 device_context.cc:262] Please NOTE: device: 0, CUDA Capability: 70, Driver API Version: 9.2, Runtime API Version: 9.0
W0217 10:44:43.441632  3109 device_context.cc:270] device: 0, cuDNN Version: 7.0.
-----------  Configuration Arguments -----------
batch_size: 16
checkpoint: None
class_dim: 1000
data_dir: /data/pzl/imagenet
enable_ce: False
fp16: False
image_shape: 3,224,224
l2_decay: 0.0001
lr: 0.1
lr_strategy: piecewise_decay
model: SE_ResNeXt50_32x4d
model_category: models
model_save_dir: output
momentum_rate: 0.9
num_epochs: 1
pretrained_model: None
scale_loss: 1.0
total_images: 1281167
use_gpu: True
with_mem_opt: True
------------------------------------------------
Pass 0, trainbatch 0, loss 6.80472278595,                         acc1 0.0, acc5 0.0, lr0.10000, time 1.58 sec
Pass 0, trainbatch 38320, loss 5.6578578949,                         acc1 0.0625, acc5 0.1875, lr0.10000, time 0.22 sec
Pass 0, trainbatch 38330, loss 5.14962387085,                         acc1 0.0625, acc5 0.125, lr0.10000, time 0.22 sec
Pass 0, trainbatch 38340, loss 4.97974681854,                         acc1 0.0, acc5 0.3125, lr0.10000, time 0.23 sec
Pass 0, trainbatch 38350, loss 5.90405464172,                         acc1 0.0, acc5 0.0625, lr0.10000, time 0.23 sec
Pass 0, trainbatch 38360, loss 6.04176521301,                         acc1 0.0, acc5 0.125, lr0.10000, time 0.22 sec
Pass 0, trainbatch 38370, loss 5.51201629639,                         acc1 0.0, acc5 0.1875, lr0.10000, time 0.24 sec
Pass 0, trainbatch 38380, loss 5.52219390869,                         acc1 0.0, acc5 0.125, lr0.10000, time 0.24 sec
Pass 0, trainbatch 38390, loss 5.03272199631,                         acc1 0.0625, acc5 0.125, lr0.10000, time 0.22 sec
Pass 0, trainbatch 38400, loss 5.71430301666,                         acc1 0.0, acc5 0.0625, lr0.10000, time 0.22 sec
Pass 0, trainbatch 38410, loss 4.97443294525,                         acc1 0.0625, acc5 0.1875, lr0.10000, time 0.22 sec
Pass 0, trainbatch 38420, loss 5.21001052856,                         acc1 0.0625, acc5 0.125, lr0.10000, time 0.25 sec
Pass 0, trainbatch 38430, loss 5.28206300735,                         acc1 0.0, acc5 0.25, lr0.10000, time 0.22 sec
Pass 0, trainbatch 38440, loss 5.36780357361,                         acc1 0.125, acc5 0.125, lr0.10000, time 0.22 sec
Pass 0, trainbatch 38450, loss 5.02659606934,                         acc1 0.125, acc5 0.1875, lr0.10000, time 0.22 sec
Pass 0, trainbatch 38460, loss 4.52421236038,                         acc1 0.1875, acc5 0.375, lr0.10000, time 0.22 sec
Pass 0, trainbatch 38470, loss 5.52328014374,                         acc1 0.0625, acc5 0.125, lr0.10000, time 0.22 sec
Pass 0, trainbatch 38480, loss 5.47025918961,                         acc1 0.0, acc5 0.1875, lr0.10000, time 0.22 sec
Pass 0, trainbatch 38490, loss 5.77315711975,                         acc1 0.0625, acc5 0.125, lr0.10000, time 0.22 sec
Pass 0, trainbatch 38500, loss 6.47437906265,                         acc1 0.0, acc5 0.0625, lr0.10000, time 0.22 sec
Pass 0, trainbatch 38510, loss 5.12809562683,                         acc1 0.125, acc5 0.1875, lr0.10000, time 0.30 sec
Pass 0, trainbatch 38520, loss 4.89605140686,                         acc1 0.0, acc5 0.3125, lr0.10000, time 0.22 sec
Pass 0, trainbatch 38530, loss 5.43293619156,                         acc1 0.0625, acc5 0.25, lr0.10000, time 0.22 sec
Pass 0, trainbatch 38540, loss 5.71942138672,                         acc1 0.0, acc5 0.125, lr0.10000, time 0.22 sec
Pass 0, trainbatch 38550, loss 5.35189390182,                         acc1 0.0, acc5 0.125, lr0.10000, time 0.22 sec
Pass 0, trainbatch 38560, loss 4.98768377304,                         acc1 0.0625, acc5 0.1875, lr0.10000, time 0.22 sec
Pass 0, trainbatch 38570, loss 4.42747116089,                         acc1 0.25, acc5 0.3125, lr0.10000, time 0.22 sec
Pass 0, trainbatch 38580, loss 5.56893539429,                         acc1 0.0, acc5 0.0625, lr0.10000, time 0.23 sec
Pass 0, trainbatch 38590, loss 5.67428874969,                         acc1 0.0625, acc5 0.1875, lr0.10000, time 0.23 sec
Pass 0, trainbatch 38600, loss 4.97435855865,                         acc1 0.1875, acc5 0.3125, lr0.10000, time 0.23 sec
Pass 0, trainbatch 38610, loss 6.16906833649,                         acc1 0.0, acc5 0.0625, lr0.10000, time 0.21 sec
Pass 0, trainbatch 38620, loss 5.60997772217,                         acc1 0.0, acc5 0.1875, lr0.10000, time 0.23 sec
Pass 0, trainbatch 38630, loss 6.1397562027,                         acc1 0.0, acc5 0.125, lr0.10000, time 0.22 sec
Pass 0, trainbatch 38640, loss 5.42376089096,                         acc1 0.0, acc5 0.125, lr0.10000, time 0.24 sec
Pass 0, trainbatch 38650, loss 5.10032129288,                         acc1 0.0625, acc5 0.1875, lr0.10000, time 0.22 sec
Pass 0, trainbatch 38660, loss 5.39441299438,                         acc1 0.0625, acc5 0.0625, lr0.10000, time 0.23 sec
Pass 0, trainbatch 38670, loss 5.0244269371,                         acc1 0.0, acc5 0.3125, lr0.10000, time 0.23 sec
Pass 0, trainbatch 38680, loss 5.64315605164,                         acc1 0.0, acc5 0.0625, lr0.10000, time 0.24 sec
Pass 0, trainbatch 38690, loss 5.63956928253,                         acc1 0.0625, acc5 0.125, lr0.10000, time 0.22 sec
Pass 0, trainbatch 38700, loss 5.66201019287,                         acc1 0.0, acc5 0.1875, lr0.10000, time 0.22 sec
Pass 0, trainbatch 38710, loss 6.01573181152,                         acc1 0.0625, acc5 0.125, lr0.10000, time 0.21 sec
Pass 0, trainbatch 38720, loss 5.32512521744,                         acc1 0.0, acc5 0.125, lr0.10000, time 0.22 sec
Pass 0, trainbatch 38730, loss 4.84274768829,                         acc1 0.0625, acc5 0.3125, lr0.10000, time 0.23 sec
Pass 0, trainbatch 38740, loss 5.28303575516,                         acc1 0.0625, acc5 0.1875, lr0.10000, time 0.22 sec
Pass 0, trainbatch 38750, loss 5.63767719269,                         acc1 0.0, acc5 0.0625, lr0.10000, time 0.24 sec
Pass 0, trainbatch 38760, loss 5.19469642639,                         acc1 0.1875, acc5 0.25, lr0.10000, time 0.22 sec
Pass 0, trainbatch 38770, loss 6.42700958252,                         acc1 0.0625, acc5 0.0625, lr0.10000, time 0.24 sec
Pass 0, trainbatch 38780, loss 5.10275173187,                         acc1 0.0625, acc5 0.1875, lr0.10000, time 0.23 sec
Pass 0, trainbatch 38790, loss 5.35599327087,                         acc1 0.0, acc5 0.25, lr0.10000, time 0.24 sec
Pass 0, trainbatch 38800, loss 5.05255031586,                         acc1 0.0, acc5 0.125, lr0.10000, time 0.23 sec
Pass 0, trainbatch 38810, loss 4.96502065659,                         acc1 0.1875, acc5 0.3125, lr0.10000, time 0.22 sec
Pass 0, trainbatch 38820, loss 5.54149484634,                         acc1 0.1875, acc5 0.25, lr0.10000, time 0.22 sec
Pass 0, trainbatch 38830, loss 5.38972949982,                         acc1 0.0625, acc5 0.3125, lr0.10000, time 0.24 sec
Pass 0, trainbatch 38840, loss 5.37808656693,                         acc1 0.0625, acc5 0.1875, lr0.10000, time 0.26 sec
Pass 0, trainbatch 38850, loss 5.3210849762,                         acc1 0.0, acc5 0.125, lr0.10000, time 0.24 sec
Pass 0, trainbatch 38860, loss 5.16309928894,                         acc1 0.125, acc5 0.25, lr0.10000, time 0.24 sec
Pass 0, trainbatch 38870, loss 4.90444469452,                         acc1 0.0, acc5 0.0625, lr0.10000, time 0.22 sec
Pass 0, trainbatch 38880, loss 5.2871799469,                         acc1 0.1875, acc5 0.25, lr0.10000, time 0.22 sec
Pass 0, trainbatch 38890, loss 5.87966632843,                         acc1 0.0625, acc5 0.125, lr0.10000, time 0.25 sec
Pass 0, trainbatch 38900, loss 5.37371444702,                         acc1 0.0625, acc5 0.25, lr0.10000, time 0.23 sec
Pass 0, trainbatch 38910, loss 5.53361225128,                         acc1 0.0625, acc5 0.0625, lr0.10000, time 0.23 sec
Pass 0, trainbatch 38920, loss 5.51136875153,                         acc1 0.0, acc5 0.125, lr0.10000, time 0.22 sec
Pass 0, trainbatch 38930, loss 5.38707971573,                         acc1 0.0, acc5 0.1875, lr0.10000, time 0.22 sec
Pass 0, trainbatch 38940, loss 5.13209152222,                         acc1 0.125, acc5 0.25, lr0.10000, time 0.25 sec
Pass 0, trainbatch 38950, loss 4.90274047852,                         acc1 0.125, acc5 0.1875, lr0.10000, time 0.23 sec
Pass 0, trainbatch 38960, loss 5.73760700226,                         acc1 0.0, acc5 0.125, lr0.10000, time 0.24 sec
Pass 0, trainbatch 38970, loss 5.50711631775,                         acc1 0.0625, acc5 0.25, lr0.10000, time 0.22 sec
Pass 0, trainbatch 38980, loss 5.29279518127,                         acc1 0.0, acc5 0.1875, lr0.10000, time 0.22 sec
Pass 0, trainbatch 38990, loss 5.30494213104,                         acc1 0.0625, acc5 0.1875, lr0.10000, time 0.23 sec
Pass 0, trainbatch 39000, loss 5.21625900269,                         acc1 0.125, acc5 0.25, lr0.10000, time 0.22 sec
Pass 0, trainbatch 39010, loss 6.04248905182,                         acc1 0.0, acc5 0.0625, lr0.10000, time 0.22 sec
Pass 0, trainbatch 39020, loss 5.5862402916,                         acc1 0.0, acc5 0.1875, lr0.10000, time 0.22 sec
Pass 0, trainbatch 39030, loss 5.81762695312,                         acc1 0.0, acc5 0.125, lr0.10000, time 0.22 sec
Pass 0, trainbatch 39040, loss 5.46208429337,                         acc1 0.0, acc5 0.0, lr0.10000, time 0.22 sec
Pass 0, trainbatch 39050, loss 5.34735059738,                         acc1 0.0, acc5 0.0625, lr0.10000, time 0.22 sec
Pass 0, trainbatch 39060, loss 5.38557338715,                         acc1 0.0625, acc5 0.125, lr0.10000, time 0.22 sec
Pass 0, trainbatch 39070, loss 4.86380767822,                         acc1 0.125, acc5 0.25, lr0.10000, time 0.22 sec
Pass 0, trainbatch 39080, loss 5.52577495575,                         acc1 0.0, acc5 0.125, lr0.10000, time 0.25 sec
Pass 0, trainbatch 39090, loss 4.53003501892,                         acc1 0.1875, acc5 0.3125, lr0.10000, time 0.22 sec
Pass 0, trainbatch 39100, loss 4.61641407013,                         acc1 0.0625, acc5 0.375, lr0.10000, time 0.24 sec
Pass 0, trainbatch 39110, loss 4.8933224678,                         acc1 0.0625, acc5 0.25, lr0.10000, time 0.23 sec
Pass 0, trainbatch 39120, loss 5.93827581406,                         acc1 0.0, acc5 0.125, lr0.10000, time 0.24 sec
Pass 0, trainbatch 39130, loss 5.90002822876,                         acc1 0.0, acc5 0.0625, lr0.10000, time 0.23 sec
Pass 0, trainbatch 39140, loss 5.39458656311,                         acc1 0.0, acc5 0.25, lr0.10000, time 0.24 sec
Pass 0, trainbatch 39150, loss 5.81673431396,                         acc1 0.0625, acc5 0.0625, lr0.10000, time 0.26 sec
Pass 0, trainbatch 39160, loss 5.08522605896,                         acc1 0.0, acc5 0.125, lr0.10000, time 0.24 sec
Pass 0, trainbatch 39170, loss 5.52435779572,                         acc1 0.0625, acc5 0.1875, lr0.10000, time 0.25 sec
Pass 0, trainbatch 39180, loss 5.34454298019,                         acc1 0.0625, acc5 0.25, lr0.10000, time 0.23 sec
Pass 0, trainbatch 39190, loss 5.37868976593,                         acc1 0.0, acc5 0.125, lr0.10000, time 0.22 sec
Pass 0, trainbatch 39200, loss 4.89658927917,                         acc1 0.125, acc5 0.3125, lr0.10000, time 0.22 sec
Pass 0, trainbatch 39210, loss 5.14102172852,                         acc1 0.125, acc5 0.125, lr0.10000, time 0.23 sec
Pass 0, trainbatch 39220, loss 5.53042316437,                         acc1 0.0625, acc5 0.125, lr0.10000, time 0.22 sec
Pass 0, trainbatch 39230, loss 4.88787651062,                         acc1 0.0, acc5 0.1875, lr0.10000, time 0.22 sec
Pass 0, trainbatch 39240, loss 5.6406788826,                         acc1 0.0, acc5 0.0625, lr0.10000, time 0.21 sec
Pass 0, trainbatch 39250, loss 5.77345752716,                         acc1 0.0625, acc5 0.125, lr0.10000, time 0.23 sec
Pass 0, trainbatch 39260, loss 5.28517436981,                         acc1 0.0625, acc5 0.125, lr0.10000, time 0.22 sec
Pass 0, trainbatch 39270, loss 5.58755016327,                         acc1 0.0625, acc5 0.125, lr0.10000, time 0.22 sec
Pass 0, trainbatch 39280, loss 5.3612909317,                         acc1 0.125, acc5 0.3125, lr0.10000, time 0.22 sec
Pass 0, trainbatch 39290, loss 5.74563312531,                         acc1 0.0, acc5 0.1875, lr0.10000, time 0.26 sec
Pass 0, trainbatch 39300, loss 5.53094053268,                         acc1 0.0625, acc5 0.0625, lr0.10000, time 0.22 sec
Pass 0, trainbatch 39310, loss 4.34404611588,                         acc1 0.3125, acc5 0.4375, lr0.10000, time 0.22 sec
Pass 0, trainbatch 39320, loss 5.18701124191,                         acc1 0.0, acc5 0.0625, lr0.10000, time 0.21 sec
Pass 0, trainbatch 39330, loss 4.82684707642,                         acc1 0.0625, acc5 0.25, lr0.10000, time 0.22 sec
Pass 0, trainbatch 39340, loss 5.03889226913,                         acc1 0.0625, acc5 0.1875, lr0.10000, time 0.25 sec
Pass 0, trainbatch 39350, loss 4.84604787827,                         acc1 0.0625, acc5 0.4375, lr0.10000, time 0.22 sec
Pass 0, trainbatch 39360, loss 5.05244779587,                         acc1 0.125, acc5 0.1875, lr0.10000, time 0.22 sec
Pass 0, trainbatch 39370, loss 5.38925504684,                         acc1 0.0, acc5 0.0625, lr0.10000, time 0.24 sec
Pass 0, trainbatch 39380, loss 5.60158205032,                         acc1 0.0, acc5 0.125, lr0.10000, time 0.22 sec
Pass 0, trainbatch 39390, loss 4.99693632126,                         acc1 0.125, acc5 0.1875, lr0.10000, time 0.25 sec
Pass 0, trainbatch 39400, loss 4.55882263184,                         acc1 0.0625, acc5 0.1875, lr0.10000, time 0.22 sec
Pass 0, trainbatch 39410, loss 5.39752483368,                         acc1 0.125, acc5 0.25, lr0.10000, time 0.24 sec
Pass 0, trainbatch 39420, loss 5.43967676163,                         acc1 0.0, acc5 0.25, lr0.10000, time 0.23 sec
Pass 0, trainbatch 39430, loss 5.0973482132,                         acc1 0.0, acc5 0.125, lr0.10000, time 0.25 sec
Pass 0, trainbatch 39440, loss 5.45825719833,                         acc1 0.0, acc5 0.1875, lr0.10000, time 0.24 sec
Pass 0, trainbatch 39450, loss 4.79291152954,                         acc1 0.0625, acc5 0.25, lr0.10000, time 0.25 sec
Pass 0, trainbatch 39460, loss 5.61362028122,                         acc1 0.0625, acc5 0.125, lr0.10000, time 0.24 sec
Pass 0, trainbatch 39470, loss 5.45684146881,                         acc1 0.0625, acc5 0.0625, lr0.10000, time 0.32 sec
Pass 0, trainbatch 39480, loss 5.28241443634,                         acc1 0.0625, acc5 0.1875, lr0.10000, time 0.22 sec
Pass 0, trainbatch 39490, loss 5.80731534958,                         acc1 0.0, acc5 0.125, lr0.10000, time 0.22 sec
Pass 0, trainbatch 39500, loss 4.53802442551,                         acc1 0.0625, acc5 0.4375, lr0.10000, time 0.22 sec
Pass 0, trainbatch 39510, loss 5.20861530304,                         acc1 0.0625, acc5 0.1875, lr0.10000, time 0.22 sec
Pass 0, trainbatch 39520, loss 6.10215425491,                         acc1 0.0, acc5 0.0, lr0.10000, time 0.22 sec
Pass 0, trainbatch 39530, loss 5.36336994171,                         acc1 0.0, acc5 0.25, lr0.10000, time 0.22 sec
Pass 0, trainbatch 39540, loss 6.19658660889,                         acc1 0.0, acc5 0.0625, lr0.10000, time 0.24 sec
Pass 0, trainbatch 39550, loss 5.32764482498,                         acc1 0.0625, acc5 0.1875, lr0.10000, time 0.22 sec
Pass 0, trainbatch 39560, loss 5.72248744965,                         acc1 0.0, acc5 0.1875, lr0.10000, time 0.22 sec
Pass 0, trainbatch 39570, loss 5.5734796524,                         acc1 0.125, acc5 0.1875, lr0.10000, time 0.22 sec
Pass 0, trainbatch 39580, loss 5.85824966431,                         acc1 0.0625, acc5 0.0625, lr0.10000, time 0.22 sec
Pass 0, trainbatch 39590, loss 5.43984699249,                         acc1 0.0625, acc5 0.1875, lr0.10000, time 0.22 sec
Pass 0, trainbatch 39600, loss 4.56672859192,                         acc1 0.125, acc5 0.3125, lr0.10000, time 0.22 sec
Pass 0, trainbatch 39610, loss 4.54060077667,                         acc1 0.0625, acc5 0.3125, lr0.10000, time 0.22 sec
Pass 0, trainbatch 39620, loss 5.12934494019,                         acc1 0.0625, acc5 0.1875, lr0.10000, time 0.22 sec
Pass 0, trainbatch 39630, loss 4.67497253418,                         acc1 0.125, acc5 0.25, lr0.10000, time 0.23 sec
Pass 0, trainbatch 39640, loss 4.42776250839,                         acc1 0.25, acc5 0.375, lr0.10000, time 0.22 sec
Pass 0, trainbatch 39650, loss 4.95611286163,                         acc1 0.0625, acc5 0.125, lr0.10000, time 0.23 sec
Pass 0, trainbatch 39660, loss 5.29637670517,                         acc1 0.0, acc5 0.0625, lr0.10000, time 0.24 sec
Pass 0, trainbatch 39670, loss 5.37417984009,                         acc1 0.0, acc5 0.1875, lr0.10000, time 0.22 sec
Pass 0, trainbatch 39680, loss 4.75261211395,                         acc1 0.125, acc5 0.25, lr0.10000, time 0.26 sec
Pass 0, trainbatch 39690, loss 4.8766374588,                         acc1 0.1875, acc5 0.25, lr0.10000, time 0.25 sec
Pass 0, trainbatch 39700, loss 5.57324695587,                         acc1 0.0, acc5 0.1875, lr0.10000, time 0.23 sec
Pass 0, trainbatch 39710, loss 5.47418498993,                         acc1 0.0625, acc5 0.1875, lr0.10000, time 0.24 sec
Pass 0, trainbatch 39720, loss 5.5025472641,                         acc1 0.0, acc5 0.125, lr0.10000, time 0.23 sec
Pass 0, trainbatch 39730, loss 5.25155162811,                         acc1 0.125, acc5 0.4375, lr0.10000, time 0.24 sec
Pass 0, trainbatch 39740, loss 5.30911636353,                         acc1 0.0, acc5 0.125, lr0.10000, time 0.23 sec
Pass 0, trainbatch 39750, loss 5.19216918945,                         acc1 0.125, acc5 0.3125, lr0.10000, time 0.22 sec
Pass 0, trainbatch 39760, loss 5.29201602936,                         acc1 0.0625, acc5 0.25, lr0.10000, time 0.22 sec
Pass 0, trainbatch 39770, loss 5.33855676651,                         acc1 0.0, acc5 0.125, lr0.10000, time 0.22 sec
Pass 0, trainbatch 39780, loss 5.65849399567,                         acc1 0.0625, acc5 0.0625, lr0.10000, time 0.22 sec
Pass 0, trainbatch 39790, loss 5.11419868469,                         acc1 0.0625, acc5 0.25, lr0.10000, time 0.23 sec
Pass 0, trainbatch 39800, loss 5.08794736862,                         acc1 0.0625, acc5 0.1875, lr0.10000, time 0.25 sec
Pass 0, trainbatch 39810, loss 5.61063957214,                         acc1 0.125, acc5 0.1875, lr0.10000, time 0.25 sec
Pass 0, trainbatch 39820, loss 5.66435813904,                         acc1 0.0625, acc5 0.125, lr0.10000, time 0.24 sec
Pass 0, trainbatch 39830, loss 5.47443771362,                         acc1 0.125, acc5 0.125, lr0.10000, time 0.23 sec
Pass 0, trainbatch 39840, loss 4.52978467941,                         acc1 0.1875, acc5 0.375, lr0.10000, time 0.26 sec
Pass 0, trainbatch 39850, loss 5.3811841011,                         acc1 0.0625, acc5 0.0625, lr0.10000, time 0.23 sec
Pass 0, trainbatch 39860, loss 5.93748569489,                         acc1 0.0, acc5 0.0, lr0.10000, time 0.26 sec
Pass 0, trainbatch 39870, loss 5.47121334076,                         acc1 0.0, acc5 0.125, lr0.10000, time 0.22 sec
Pass 0, trainbatch 39880, loss 5.23449373245,                         acc1 0.0625, acc5 0.1875, lr0.10000, time 0.22 sec
Pass 0, trainbatch 39890, loss 5.53899765015,                         acc1 0.125, acc5 0.1875, lr0.10000, time 0.22 sec
Pass 0, trainbatch 39900, loss 5.70941591263,                         acc1 0.125, acc5 0.3125, lr0.10000, time 0.22 sec
Pass 0, trainbatch 39910, loss 4.76315641403,                         acc1 0.0625, acc5 0.1875, lr0.10000, time 0.24 sec
Pass 0, trainbatch 39920, loss 5.08444976807,                         acc1 0.0, acc5 0.125, lr0.10000, time 0.26 sec
Pass 0, trainbatch 39930, loss 5.34009170532,                         acc1 0.0625, acc5 0.125, lr0.10000, time 0.24 sec
Pass 0, trainbatch 39940, loss 5.08366775513,                         acc1 0.0625, acc5 0.1875, lr0.10000, time 0.25 sec
Pass 0, trainbatch 39950, loss 5.78951787949,                         acc1 0.0, acc5 0.0625, lr0.10000, time 0.23 sec
Pass 0, trainbatch 39960, loss 5.46031808853,                         acc1 0.0, acc5 0.1875, lr0.10000, time 0.25 sec
Pass 0, trainbatch 39970, loss 5.58102321625,                         acc1 0.0625, acc5 0.125, lr0.10000, time 0.24 sec
Pass 0, trainbatch 39980, loss 5.58608007431,                         acc1 0.0, acc5 0.1875, lr0.10000, time 0.22 sec
Pass 0, trainbatch 39990, loss 5.49917840958,                         acc1 0.0625, acc5 0.125, lr0.10000, time 0.22 sec
Pass 0, trainbatch 40000, loss 5.21778392792,                         acc1 0.0, acc5 0.125, lr0.10000, time 0.28 sec
Pass 0, trainbatch 40010, loss 4.8325958252,                         acc1 0.0, acc5 0.1875, lr0.10000, time 0.25 sec
Pass 0, trainbatch 40020, loss 5.82326126099,                         acc1 0.0625, acc5 0.1875, lr0.10000, time 0.24 sec
Pass 0, trainbatch 40030, loss 4.98040723801,                         acc1 0.0625, acc5 0.1875, lr0.10000, time 0.23 sec
Pass 0, trainbatch 40040, loss 5.0115404129,                         acc1 0.0, acc5 0.1875, lr0.10000, time 0.22 sec
Pass 0, trainbatch 40050, loss 5.20955944061,                         acc1 0.125, acc5 0.1875, lr0.10000, time 0.22 sec
Pass 0, trainbatch 40060, loss 5.62961912155,                         acc1 0.0, acc5 0.0625, lr0.10000, time 0.24 sec
Pass 0, trainbatch 40070, loss 5.16784524918,                         acc1 0.125, acc5 0.25, lr0.10000, time 0.22 sec
Pass 0, trainbatch 40080, loss 5.34611988068,                         acc1 0.0625, acc5 0.25, lr0.10000, time 0.22 sec
Pass 0, trainbatch 40090, loss 5.03933048248,                         acc1 0.0, acc5 0.3125, lr0.10000, time 0.22 sec
Pass 0, trainbatch 40100, loss 5.24112129211,                         acc1 0.0, acc5 0.1875, lr0.10000, time 0.22 sec
Pass 0, trainbatch 40110, loss 4.63750934601,                         acc1 0.0625, acc5 0.25, lr0.10000, time 0.21 sec
Pass 0, trainbatch 40120, loss 5.5705780983,                         acc1 0.0, acc5 0.0, lr0.10000, time 0.27 sec
Pass 0, trainbatch 40130, loss 5.62878656387,                         acc1 0.0625, acc5 0.25, lr0.10000, time 0.22 sec
Pass 0, trainbatch 40140, loss 5.05368328094,                         acc1 0.0625, acc5 0.125, lr0.10000, time 0.22 sec
Pass 0, trainbatch 40150, loss 4.40601158142,                         acc1 0.125, acc5 0.3125, lr0.10000, time 0.24 sec
Pass 0, trainbatch 40160, loss 5.801633358,                         acc1 0.0, acc5 0.125, lr0.10000, time 0.24 sec
Pass 0, trainbatch 40170, loss 5.21401166916,                         acc1 0.0, acc5 0.125, lr0.10000, time 0.25 sec
Pass 0, trainbatch 40180, loss 5.05110168457,                         acc1 0.0, acc5 0.125, lr0.10000, time 0.25 sec
Pass 0, trainbatch 40190, loss 5.17923164368,                         acc1 0.0625, acc5 0.3125, lr0.10000, time 0.27 sec
Pass 0, trainbatch 40200, loss 5.81960773468,                         acc1 0.0, acc5 0.125, lr0.10000, time 0.22 sec
Pass 0, trainbatch 40210, loss 6.57489156723,                         acc1 0.0, acc5 0.0625, lr0.10000, time 0.25 sec
Pass 0, trainbatch 40220, loss 5.5556435585,                         acc1 0.125, acc5 0.125, lr0.10000, time 0.25 sec
Pass 0, trainbatch 40230, loss 5.20700454712,                         acc1 0.0, acc5 0.0625, lr0.10000, time 0.29 sec
Pass 0, trainbatch 40240, loss 5.40303611755,                         acc1 0.0, acc5 0.1875, lr0.10000, time 0.24 sec
Pass 0, trainbatch 40250, loss 5.66472911835,                         acc1 0.0625, acc5 0.125, lr0.10000, time 0.21 sec
Pass 0, trainbatch 40260, loss 5.26947259903,                         acc1 0.0, acc5 0.0625, lr0.10000, time 0.22 sec
Pass 0, trainbatch 40270, loss 5.5665140152,                         acc1 0.0, acc5 0.25, lr0.10000, time 0.22 sec
Pass 0, trainbatch 40280, loss 6.08622503281,                         acc1 0.125, acc5 0.125, lr0.10000, time 0.22 sec
Pass 0, trainbatch 40290, loss 5.65504312515,                         acc1 0.0625, acc5 0.125, lr0.10000, time 0.24 sec
Pass 0, trainbatch 40300, loss 4.94566822052,                         acc1 0.0625, acc5 0.25, lr0.10000, time 0.22 sec
Pass 0, trainbatch 40310, loss 4.79630279541,                         acc1 0.25, acc5 0.3125, lr0.10000, time 0.21 sec
Pass 0, trainbatch 40320, loss 5.08396863937,                         acc1 0.0625, acc5 0.1875, lr0.10000, time 0.24 sec
Pass 0, trainbatch 40330, loss 6.12104177475,                         acc1 0.0, acc5 0.1875, lr0.10000, time 0.22 sec
Pass 0, trainbatch 40340, loss 5.33323955536,                         acc1 0.0625, acc5 0.1875, lr0.10000, time 0.22 sec
Pass 0, trainbatch 40350, loss 5.56450510025,                         acc1 0.0, acc5 0.125, lr0.10000, time 0.21 sec
Pass 0, trainbatch 40360, loss 5.28739881516,                         acc1 0.0, acc5 0.1875, lr0.10000, time 0.22 sec
Pass 0, trainbatch 40370, loss 5.23496389389,                         acc1 0.0, acc5 0.3125, lr0.10000, time 0.23 sec
Pass 0, trainbatch 40380, loss 4.56340169907,                         acc1 0.125, acc5 0.25, lr0.10000, time 0.22 sec
Pass 0, trainbatch 40390, loss 5.54597806931,                         acc1 0.0, acc5 0.0625, lr0.10000, time 0.22 sec
Pass 0, trainbatch 40400, loss 4.96881771088,                         acc1 0.125, acc5 0.25, lr0.10000, time 0.22 sec
Pass 0, trainbatch 40410, loss 4.67155838013,                         acc1 0.1875, acc5 0.375, lr0.10000, time 0.24 sec
Pass 0, trainbatch 40420, loss 5.78350877762,                         acc1 0.125, acc5 0.125, lr0.10000, time 0.23 sec
Pass 0, trainbatch 40430, loss 5.42473888397,                         acc1 0.125, acc5 0.125, lr0.10000, time 0.21 sec
Pass 0, trainbatch 40440, loss 5.71511793137,                         acc1 0.0, acc5 0.0625, lr0.10000, time 0.38 sec
Pass 0, trainbatch 40450, loss 5.57417440414,                         acc1 0.0625, acc5 0.1875, lr0.10000, time 0.25 sec
Pass 0, trainbatch 40460, loss 5.20717430115,                         acc1 0.0625, acc5 0.125, lr0.10000, time 0.24 sec
Pass 0, trainbatch 40470, loss 5.70601797104,                         acc1 0.0625, acc5 0.1875, lr0.10000, time 0.23 sec
Pass 0, trainbatch 40480, loss 4.94094228745,                         acc1 0.25, acc5 0.4375, lr0.10000, time 0.23 sec
Pass 0, trainbatch 40490, loss 5.194439888,                         acc1 0.0625, acc5 0.125, lr0.10000, time 0.24 sec
Pass 0, trainbatch 40500, loss 4.98691320419,                         acc1 0.125, acc5 0.25, lr0.10000, time 0.28 sec
Pass 0, trainbatch 40510, loss 5.19851207733,                         acc1 0.125, acc5 0.1875, lr0.10000, time 0.22 sec
Pass 0, trainbatch 40520, loss 5.62330532074,                         acc1 0.125, acc5 0.1875, lr0.10000, time 0.22 sec
Pass 0, trainbatch 40530, loss 5.60238790512,                         acc1 0.125, acc5 0.1875, lr0.10000, time 0.22 sec
Pass 0, trainbatch 40540, loss 5.05944442749,                         acc1 0.0625, acc5 0.125, lr0.10000, time 0.22 sec
Pass 0, trainbatch 40550, loss 4.84707260132,                         acc1 0.125, acc5 0.3125, lr0.10000, time 0.23 sec
Pass 0, trainbatch 40560, loss 5.37963151932,                         acc1 0.0625, acc5 0.1875, lr0.10000, time 0.22 sec
Pass 0, trainbatch 40570, loss 5.21793222427,                         acc1 0.0, acc5 0.25, lr0.10000, time 0.22 sec
